34,40,12.20655562,26.07680962,16.2788206,32.57299495,16.76305461,34.6554469,17.02938637,35.90264614,18.24828759,35.4682957,17.49285568,35.22782991,17.4642492,35.12833614,16.76305461,35.35533906,17,34.13209633,17.2626765,33.60059523,17.20465053,32.38826948,16.2788206,32.44996148,16.40121947,31.78049716,17.11724277,33.28663395,16.76305461,32.38826948,17,32.01562119,17.72004515,31.40063694,17,32.80243893,16.76305461,32.24903099,16.55294536,31.2409987,17.08800749,32.14031736,17.4642492,33.30165161,17.4642492,32.01562119,18.02775638,34.71310992,18.86796226,33.37663854,19.10497317,34,19.79898987,35.34119409,19.92485885,33.24154028,17.4642492,30.8058436,15.8113883,28.01785145,11
34,39,12.52996409,26.01922366,16.1245155,32.31098884,16.4924225,33.9705755,17.69180601,36.138622,17.72004515,35.17101079,16.76305461,34.71310992,17.80449381,34.36568055,17,34.4818793,17.80449381,33.61547263,17.4642492,33.24154028,17,32.44996148,16.15549442,31.40063694,17.08800749,32.55764119,17,32.01562119,17.20465053,31.76476035,17.4642492,32.01562119,17,31.90611227,17.08800749,31.25699922,17.08800749,32.01562119,17,32,17.72004515,32.64965543,17.20465053,32.38826948,18.11077028,32.75667871,19.10497317,34.53983208,19.23538406,34.20526275,19.23538406,34.05877273,20.24845673,35.22782991,19.02629759,33.83784863,17.4642492,31.144823,15.29705854,27.65863337,11
32,39,10,25.05992817,12.64911064,31.11269837,14.14213562,32.89376841,13.92838828,34.36568055,14.31782106,34.20526275,14.14213562,33.61547263,14.31782106,33.54101966,13.41640786,33.24154028,13.89244399,32.14031736,13.15294644,30.52867504,13.45362405,31.6227766,13,31.01612484,13.45362405,30.52867504,14.31782106,31.25699922,13.60147051,30.3644529,14.03566885,29.54657341,14.14213562,29.96664813,14.03566885,30.08321791,13.60147051,30.23243292,14.31782106,30.14962686,14.31782106,30.41381265,15.23154621,31.25699922,15.5241747,31.06444913,16.40121947,33.24154028,16,32.01562119,15.8113883,31.82766093,16.55294536,33.73425559,16,30.08321791,14.76482306,29.06888371,12.16552506,24.08318916,11
33,39,11.18033989,24.59674775,13.45362405,30.59411708,15.65247584,33.73425559,16,33.60059523,15.65247584,33.54101966,15.26433752,33.13608305,16.03121954,33.42154993,16.40121947,33.52610923,15.8113883,33.52610923,14.56021978,32.80243893,15.26433752,32.01562119,14.14213562,30.61045573,14.14213562,30.8058436,15.03329638,31.30495168,15.26433752,31,15.13274595,30,15.55634919,30.8058436,15.13274595,29.96664813,15.26433752,29.96664813,14.86606875,29.83286778,15.23154621,30,16.1245155,32.01562119,16.1245155,31.40063694,16.2788206,32.28002478,16.4924225,32.28002478,17.08800749,33.30165161,17.02938637,33.37663854,16.2788206,33.24154028,15.29705854,29.83286778,13.41640786,27.07397274,11
32,39,11.04536102,25.45584412,13.41640786,30.87069808,14.2126704,32,15.29705854,33.54101966,14.86606875,33.28663395,15,34.0147027,15,33.60059523,15,33.52610923,15.5241747,33.24154028,15.23154621,32.75667871,14.31782106,32.55764119,14.56021978,31.89043744,14.4222051,31.01612484,14.14213562,31.89043744,14.56021978,31.32091953,14.31782106,30.52867504,14.31782106,30.41381265,13.92838828,30.61045573,13.89244399,30.06659276,14.31782106,30.41381265,14.4222051,30.06659276,15.13274595,32.20248438,15.55634919,32.01562119,15.13274595,32.69556545,16.1245155,33.61547263,16.55294536,33.06055051,17.2626765,35,16.40121947,32.69556545,14.31782106,30,13.03840481,26.07680962,11
32,39,10.44030651,24.35159132,13.03840481,30.8058436,13.92838828,31.38470965,14.86606875,33.06055051,15.29705854,33.54101966,15.8113883,33.83784863,15,34.0147027,15,33.60059523,15,33.83784863,14.86606875,32.57299495,13.92838828,31.6227766,13.89244399,31.144823,14.31782106,30.41381265,15,31.144823,14.31782106,30.52867504,14.31782106,30.2654919,14.56021978,29.73213749,14.4222051,29.06888371,14.14213562,29.20616373,14.14213562,29.61418579,14.03566885,30.01666204,15,30.46309242,14.31782106,30.3644529,15.23154621,32.01562119,16.1245155,33.01514804,16.03121954,33.61547263,17.20465053,34,16.1245155,33.01514804,15.03329638,29.15475947,12.80624847,25.70992026,11
32,39,9.899494937,24.18677324,13.89244399,30.2654919,14.14213562,32.24903099,14.56021978,33.01514804,15.55634919,33.37663854,15.5241747,34.17601498,15.8113883,34.40930107,15,33.01514804,16.03121954,34.13209633,14.76482306,33.10589071,15.23154621,32.75667871,14.56021978,31.2409987,13.60147051,30.06659276,14.03566885,30.8058436,15.23154621,31.40063694,14.31782106,30.41381265,15,30.14962686,14.03566885,29.68164416,14.2126704,29.41088234,14.31782106,29.73213749,14.76482306,30.52867504,15.23154621,31.144823,14.31782106,31.144823,15.62049935,31.78049716,16.1245155,33.24154028,16.55294536,33.42154993,17.20465053,33.37663854,16.2788206,32.57299495,14.56021978,29.20616373,13,26.01922366,11
32,39,10.63014581,24.73863375,13.03840481,30.06659276,14.31782106,31.30495168,14.56021978,32.80243893,14.86606875,33.54101966,14.86606875,33.83784863,15.5241747,32.80243893,15.62049935,34.05877273,15.13274595,33.61547263,14.76482306,33.10589071,14.31782106,31.78049716,14.56021978,31.2409987,13.60147051,30.01666204,14.03566885,31.40063694,15.23154621,30.59411708,14.56021978,30.47950131,14.4222051,31.01612484,14.03566885,30,13.45362405,29.83286778,14.14213562,29.54657341,14.4222051,29.96664813,14.86606875,31.57530681,14.86606875,31.144823,14.4222051,32.24903099,16,31.76476035,16.64331698,32.75667871,16.55294536,34.0147027,16.03121954,33.10589071,14.86606875,29.69848481,13.34166406,26.47640459,11
32,39,11.18033989,24.33105012,13.15294644,30.88689042,14.86606875,31.6227766,14.86606875,33.13608305,15.5241747,33.10589071,14.86606875,34.13209633,15.26433752,33.13608305,15.13274595,32.55764119,15.55634919,33.37663854,15.13274595,32.64965543,15,32.31098884,14.31782106,31.01612484,13.89244399,30.88689042,14.86606875,30.8058436,14.86606875,31.78049716,14.03566885,30.88689042,15.62049935,30.6757233,14.14213562,29.54657341,14.4222051,29.54657341,13.34166406,29.73213749,13.89244399,30.01666204,14.56021978,30.8058436,15.23154621,30.61045573,15.65247584,30.01666204,16.2788206,32.64965543,16.2788206,33.24154028,16.2788206,32.57299495,16.15549442,32.55764119,14.86606875,28.46049894,13.34166406,25.61249695,11
32,39,10.63014581,23.53720459,13.89244399,30.41381265,15.03329638,32.01562119,15.26433752,33.24154028,14.76482306,33.54101966,15.13274595,33.9411255,15.55634919,33.37663854,15.03329638,34.13209633,15,33.83784863,14.56021978,32.31098884,14.4222051,32.20248438,14.56021978,31.32091953,13.41640786,30.52867504,14.86606875,30.8058436,14.86606875,30.59411708,15,29.68164416,14.86606875,29.83286778,15,29.68164416,14.86606875,29.83286778,14.03566885,29.52964612,14.2126704,30.6757233,15.03329638,30.87069808,15,31.38470965,15.29705854,31.6227766,16.1245155,32.44996148,16.15549442,33.06055051,17.2626765,34.82814953,16.2788206,32.31098884,14.86606875,30.14962686,12.80624847,25.49509757,11
33,39,10.44030651,24.08318916,13.03840481,30.08321791,14.4222051,32.06243908,15.13274595,32.75667871,15.23154621,33.12099032,15.8113883,33.01514804,15.03329638,33.60059523,15.62049935,33.24154028,16.4924225,34.17601498,14.86606875,32.44996148,14.76482306,32.24903099,14.31782106,31.144823,13.60147051,30.06659276,15.03329638,30.8058436,14.86606875,30.59411708,14.86606875,30.61045573,15.26433752,30.01666204,14.31782106,29.69848481,14.2126704,29.15475947,14.03566885,29.41088234,14.14213562,29.83286778,15.03329638,31.30495168,15,30.87069808,15.8113883,31.78049716,16.15549442,31.144823,15.8113883,31.40063694,17.02938637,34.0147027,16.55294536,32.01562119,14.86606875,28.86173938,13.34166406,26.2488095,11
32,39,11.40175425,25.63201124,13.03840481,29.83286778,14.76482306,33.10589071,15.26433752,34.05877273,15.03329638,33.83784863,15.26433752,34.0147027,15.65247584,33.73425559,15.5241747,33.30165161,15.62049935,33.06055051,15.03329638,32.44996148,15.62049935,32.01562119,14.14213562,30.87069808,14.4222051,31.30495168,15.5241747,31.32091953,14.2126704,30.41381265,14,29.68164416,14.86606875,29.83286778,14.14213562,29.52964612,15,29.73213749,14.31782106,30.08321791,13.89244399,30.88689042,14.86606875,31.78049716,15.23154621,31.40063694,15.65247584,33.01514804,16.2788206,32.20248438,16.2788206,32.89376841,17.4642492,35.17101079,16.76305461,32.55764119,14.86606875,30.08321791,13.15294644,25.8069758,11
32,38,10.19803903,22.20360331,13.60147051,29.54657341,14.86606875,32.14031736,14.31782106,31.06444913,14.31782106,31.38470965,14.76482306,33.52610923,15.5241747,33.28663395,15,33.06055051,15.13274595,31.2409987,14.86606875,31.01612484,14.03566885,29.69848481,14.86606875,33,14.03566885,29.73213749,14.86606875,30.01666204,14.31782106,29.06888371,13.60147051,28.23118843,13.89244399,28.23118843,13.34166406,27.29468813,13.89244399,31.32091953,13.15294644,24.18677324,13.89244399,29.54657341,15.29705854,32.24903099,15,32.01562119,14.31782106,29.73213749,16.1245155,31.95309062,16.55294536,34.20526275,15.5241747,30.41381265,16.2788206,31.25699922,14.31782106,28.7923601,12.72792206,26.30589288,11
32,39,11.3137085,24.33105012,13.41640786,30.59411708,15.03329638,33.01514804,15.65247584,33.54101966,15,34.0147027,15.03329638,33.01514804,15.26433752,34.0147027,15.65247584,33.54101966,14.31782106,31.82766093,14.2126704,31.06444913,14,31.6227766,14.2126704,30.3644529,14.31782106,31.38470965,14.76482306,30.01666204,14.03566885,29.41088234,14.14213562,28.86173938,14.03566885,28.65309756,13.60147051,29.15475947,14.31782106,28.7923601,13.89244399,28.65309756,13.92838828,30.41381265,14.86606875,30.41381265,15.26433752,32.01562119,16.1245155,33.28663395,16.2788206,31.95309062,16.4924225,32.75667871,16.76305461,34.6554469,16.2788206,32.57299495,15.23154621,30.14962686,13.03840481,24.69817807,11
32,39,10.44030651,23.40939982,13.03840481,30,14.31782106,31.76476035,15,33.01514804,15.13274595,33.61547263,14.76482306,34.43835072,14.76482306,33.54101966,15.29705854,33.24154028,15.62049935,34.13209633,15.13274595,32.75667871,14.2126704,31.32091953,14.31782106,31.38470965,13.89244399,30.41381265,14.56021978,31.04834939,14.86606875,30.59411708,14,30.52867504,14.86606875,30.3644529,14.14213562,29.06888371,13.60147051,29.15475947,14.31782106,29.41088234,13.89244399,29.52964612,14.86606875,30.8058436,14.31782106,30.61045573,14.76482306,31.01612484,15.13274595,32.20248438,15.55634919,32.89376841,16.2788206,33.24154028,15.8113883,31.82766093,14.86606875,30.08321791,13.15294644,26.40075756,11
32,39,11,24.08318916,13,29.52964612,14.86606875,32.01562119,15.29705854,33.12099032,15.23154621,33.12099032,15.26433752,33.13608305,15.13274595,33.30165161,15.55634919,33.54101966,15.13274595,33.61547263,14.4222051,31.95309062,14.56021978,31.38470965,14.76482306,31.30495168,13.60147051,31.04834939,14.76482306,30.88689042,14.03566885,30.8058436,14.14213562,29.83286778,14,29.68164416,14.2126704,28.86173938,14.03566885,28.65309756,14.2126704,29.41088234,14.03566885,29.96664813,14.2126704,30.08321791,15.13274595,31.01612484,15.26433752,31.76476035,15.8113883,32.24903099,15.8113883,33.24154028,16.40121947,33.54101966,16.03121954,32.89376841,13.92838828,29,12.36931688,25.96150997,11
32,39,10,24.04163056,13.60147051,30,14.31782106,32.20248438,14.56021978,33.60059523,14.86606875,33.37663854,15.5241747,33.61547263,15.23154621,33.61547263,15.26433752,33.13608305,15.13274595,33.9705755,14.86606875,32.75667871,14.14213562,31.76476035,13.60147051,30.08321791,13.60147051,29.41088234,14.76482306,30.52867504,14.03566885,30.23243292,14.86606875,30.08321791,14.14213562,29.96664813,13.60147051,28.23118843,13.60147051,28.46049894,13.41640786,29.15475947,13.92838828,29.61418579,13.92838828,30.61045573,13.89244399,30.01666204,15.29705854,31.40063694,15.55634919,31.32091953,15.29705854,32.28002478,16.55294536,32.64965543,15.62049935,31.78049716,14.56021978,28.44292531,13.45362405,25.49509757,11
32,39,10.44030651,25,13.03840481,30.3644529,13.89244399,33.37663854,15.03329638,34.20526275,14.76482306,33.61547263,14.76482306,34.71310992,15.29705854,34.6554469,14.86606875,33.24154028,15.03329638,32.75667871,14.4222051,31.95309062,14.56021978,31.95309062,14.31782106,30.88689042,13.92838828,30.59411708,13.92838828,30.8058436,14.03566885,29.52964612,14.2126704,30.08321791,14.14213562,29.96664813,14.4222051,29.54657341,14.56021978,29.73213749,13.89244399,29.15475947,13.92838828,29.61418579,13.92838828,30.61045573,14.31782106,31.06444913,15.5241747,33.30165161,15.62049935,32.75667871,16.03121954,32.69556545,17,34.66987165,16.1245155,33.13608305,15.03329638,31.01612484,12.80624847,25.70992026,11
32,39,11.3137085,24.33105012,13.41640786,30.8058436,15.03329638,32.64965543,15.26433752,33.83784863,15.65247584,33.95585369,15.29705854,33.9705755,15.55634919,34.36568055,15.03329638,33.28663395,15,32.89376841,14.56021978,32.31098884,14.76482306,31.30495168,13.60147051,30.3644529,14.31782106,30.52867504,14.86606875,30.59411708,14.14213562,29.83286778,14.03566885,29.15475947,14.14213562,29.83286778,14.03566885,29.52964612,14.86606875,29.12043956,14.03566885,29.96664813,14.2126704,29.54657341,15.29705854,31.01612484,15,30.41381265,15.5241747,32.75667871,15.23154621,32.01562119,16.1245155,32.06243908,17.02938637,34.66987165,16.40121947,31.76476035,15.65247584,30,12.52996409,26.07680962,11
32,39,10.63014581,23.34523506,13.41640786,29.61418579,15,32.20248438,14.76482306,33.10589071,15.26433752,33.13608305,15.03329638,33.42154993,15,33.24154028,15.5241747,33.24154028,15.23154621,34.13209633,14.76482306,32.14031736,14.31782106,31.82766093,13.60147051,31.06444913,14.14213562,30,14.86606875,30.59411708,14.31782106,30,14.31782106,29.15475947,14.56021978,29,14.4222051,29.01723626,14.31782106,29.06888371,13.60147051,28.16025568,14.14213562,29.41088234,14.86606875,30.08321791,15.03329638,29.96664813,15,31.30495168,15.5241747,31.78049716,17.08800749,32.52691193,17.20465053,33.73425559,17.2626765,32.57299495,14.86606875,29,13.60147051,25.3179778,11
32,39,11.70469991,25.23885893,12.80624847,30.08321791,15.65247584,33.54101966,16.03121954,34.82814953,14.4222051,33.61547263,15.23154621,33.54101966,15.29705854,33.9411255,15.62049935,33.37663854,15.03329638,32.24903099,14.4222051,31.38470965,14.56021978,31.32091953,14.31782106,31.06444913,14.31782106,31.144823,14.56021978,29.73213749,14.14213562,30.08321791,14.4222051,29.52964612,14.56021978,29.12043956,14.31782106,28.8444102,13.92838828,28.44292531,13.60147051,29.06888371,14.31782106,30.01666204,14.31782106,29.83286778,14.4222051,30.41381265,15,31.76476035,15.62049935,31.30495168,15.8113883,32.38826948,16.76305461,33.30165161,16.2788206,31.95309062,14.86606875,29.06888371,12.20655562,24.18677324,11
32,38,10.44030651,24.16609195,14.14213562,30.41381265,14.4222051,31.95309062,14.76482306,33.37663854,15.13274595,34.05877273,15.62049935,33.24154028,15.5241747,32.89376841,15.23154621,33.28663395,15.65247584,33.24154028,15.29705854,31.82766093,15,32.14031736,14.14213562,31.40063694,14.14213562,29.61418579,15,31.38470965,15.23154621,30.14962686,14.56021978,29,13.89244399,30.01666204,14.31782106,29,13.60147051,29.06888371,13.15294644,28.42534081,14.2126704,29.42787794,14.14213562,31.06444913,14.14213562,29.41088234,15.03329638,31.38470965,15.8113883,30.88689042,15.8113883,31.25699922,16.76305461,32.64965543,16.2788206,31.01612484,14.86606875,29.06888371,12.80624847,25.05992817,11
32,39,9.848857802,24.73863375,13,30.23243292,13.89244399,31.76476035,13.89244399,33.06055051,14.03566885,32.80243893,14.2126704,32.57299495,14.56021978,33.52610923,14.31782106,32.44996148,14.31782106,32.24903099,13.60147051,31.144823,13.89244399,31,13.34166406,29.73213749,13.03840481,30.14962686,13.34166406,29.20616373,13.34166406,28.86173938,13.89244399,28.3019434,13.60147051,27.89265136,13.41640786,28.3019434,13.60147051,28.63564213,13.89244399,28.01785145,13.92838828,29.27456234,14.31782106,29.06888371,14.31782106,30.06659276,14.86606875,31.11269837,15.26433752,31.25699922,16.03121954,31.76476035,17.02938637,32.64965543,14.86606875,31.06444913,15.29705854,28.8444102,12.08304597,24,11
32,39,12.04159458,25.49509757,14.31782106,33.12099032,15.62049935,34.05877273,16.4924225,35.84689666,15.5241747,35.80502758,15.62049935,36.05551275,15.29705854,34.88552709,15.65247584,34.88552709,15.23154621,34.71310992,14.31782106,32.64965543,15,33.24154028,15.03329638,33.83784863,14.86606875,33.24154028,15.13274595,32.69556545,14.4222051,32.06243908,15.03329638,31.40063694,14.2126704,29.27456234,15,30.52867504,14.86606875,31.95309062,14.14213562,30.08321791,15.26433752,31.38470965,14.86606875,31.57530681,15.8113883,33.30165161,16.64331698,34.05877273,16.03121954,33.28663395,16.40121947,34.92849839,17.08800749,34.23448554,16.1245155,34.66987165,15.8113883,30.01666204,13.03840481,27.31300057,11
32,39,10.19803903,24.04163056,13.89244399,30.87069808,13.60147051,32.01562119,15.13274595,33.61547263,15.23154621,33.61547263,15.26433752,34.05877273,15.03329638,33.42154993,14.86606875,33.24154028,15.29705854,34.0147027,14.76482306,33.12099032,13.92838828,31.78049716,13.92838828,31.40063694,13.41640786,31.01612484,14.56021978,31.11269837,14.31782106,30.6757233,14.4222051,30.88689042,14.56021978,30.59411708,14.31782106,29.41088234,13.92838828,30.2654919,14.86606875,29.73213749,13.89244399,30,15.29705854,31.2409987,15,31.40063694,15,31.76476035,16.40121947,33.10589071,15.8113883,33.54101966,16.76305461,32.55764119,16.2788206,32.89376841,14.56021978,29.27456234,13.45362405,26.83281573,11
33,39,10.19803903,24.04163056,13.03840481,30.87069808,14.4222051,32.06243908,15.03329638,33.83784863,15.26433752,34.92849839,15.23154621,34.71310992,14.56021978,33.30165161,15,34.0147027,15.13274595,34.82814953,14.86606875,33.73425559,14,33.28663395,14.14213562,32.01562119,14,30.41381265,14.14213562,31.6227766,14.86606875,31.82766093,14.76482306,31.01612484,14.86606875,31.82766093,14.76482306,31,14.56021978,30.41381265,13.89244399,31.01612484,14.56021978,31.2409987,15.26433752,32.14031736,15.29705854,32.20248438,16.40121947,32.75667871,17.02938637,33.54101966,17.02938637,34,17.4642492,35.35533906,17.72004515,33.42154993,15.55634919,29.15475947,13.34166406,26.62705391,11
32,39,10.04987562,24.69817807,13.60147051,30,14.14213562,32.55764119,14.56021978,34.17601498,15.8113883,34.20526275,15,34.0147027,15,34.40930107,14.86606875,33.24154028,15.13274595,33.10589071,13.89244399,32.20248438,13.34166406,31.6227766,13.89244399,31.38470965,13.60147051,29.83286778,13.89244399,31.06444913,14.03566885,29.68164416,14.14213562,29.83286778,14.03566885,30.01666204,14.14213562,28.86173938,14,29.52964612,14.14213562,29.41088234,14,29.52964612,14.14213562,30.6757233,15.03329638,30.46309242,15,31.76476035,15.5241747,31.78049716,15.23154621,33.30165161,17,34.23448554,16,32.20248438,14.76482306,29.20616373,13.03840481,25.29822128,11
32,39,10,25.01999201,12.64911064,30.6757233,14.03566885,31.82766093,13.89244399,33.24154028,13.89244399,34.36568055,14,34.20526275,14.4222051,34.17601498,13.92838828,33.24154028,13.60147051,33.42154993,13.60147051,32.06243908,13.03840481,32.20248438,13.45362405,31.04834939,13.15294644,30.08321791,13.89244399,30.88689042,14.14213562,30.23243292,14.14213562,30.08321791,14.03566885,29.96664813,13.60147051,29.54657341,13.60147051,29.12043956,13.41640786,30,14.31782106,30.01666204,14.31782106,31.144823,15,31.57530681,15,32.20248438,15.8113883,32.24903099,16.15549442,33.01514804,16.1245155,33.83784863,15.8113883,32.24903099,13.89244399,29.27456234,12.08304597,25.49509757,11
31,39,11.18033989,26.17250466,13.89244399,33.10589071,15,35,15.29705854,37.12142239,15.23154621,36.35931793,15,36,15,36.61966685,15,36.05551275,15.5241747,35.73513677,15.23154621,34.40930107,14.31782106,34.23448554,13.60147051,33.24154028,14.4222051,33.13608305,15.13274595,33.01514804,14.56021978,33.54101966,15.23154621,32.64965543,14.76482306,32.01562119,14.56021978,31.11269837,14.4222051,31.144823,14.14213562,32.20248438,14.2126704,32.01562119,15.03329638,32.64965543,15.62049935,34.0147027,16.2788206,33.95585369,16.55294536,34.82814953,16.64331698,35.22782991,17.02938637,35.77708764,16.64331698,34.40930107,15.8113883,30.59411708,13,26.87005769,11
32,41,10,24.59674775,11.18033989,29.20616373,12.04159458,31.25699922,13.45362405,31.90611227,12.36931688,32.31098884,11.18033989,31.6227766,10.77032961,30.88689042,10.29563014,30.08321791,10.44030651,29.15475947,11.66190379,31.04834939,10.04987562,27.73084925,8.485281374,26,11,27.51363298,10.63014581,28.17800561,9.433981132,27.16615541,9.219544457,25.61249695,10,27.89265136,10.04987562,27.29468813,10.63014581,26.92582404,11.04536102,28.46049894,10.81665383,27.29468813,10.19803903,27.89265136,10.81665383,28.01785145,11.70469991,29.42787794,11.18033989,28.01785145,11.40175425,28.86173938,13.03840481,32.64965543,13.03840481,29.52964612,11.66190379,28.16025568,10,24.16609195,12
33,40,13.45362405,26.57066051,16.1245155,32.14031736,18.02775638,33.83784863,19.31320792,34.6554469,17.69180601,34.20526275,17.4642492,34.20526275,16.76305461,34.6554469,15.62049935,33.54101966,15.03329638,33.54101966,13.89244399,32.64965543,13.60147051,31.57530681,13,31.82766093,12.52996409,32.24903099,13.34166406,31.90611227,13.34166406,32.24903099,13.41640786,31.11269837,13.41640786,30.14962686,12.36931688,30.23243292,12.04159458,30.3644529,11,30.08321791,11.40175425,31.90611227,12.16552506,31.25699922,11.66190379,32.52691193,13,32.38826948,12.36931688,34.43835072,13.45362405,35.51056181,14.31782106,35.05709629,14.31782106,34.53983208,13.03840481,31.11269837,11.04536102,26.30589288,12
